file	date	Label	ID_TUBE	Treatment	Landscape	Replicate	Size	Composition	indiv_per_frame	indiv_per_ul	bioarea_per_frame	bioarea_per_ul	major_mean	major_sd	minor_mean	minor_sd	gross_speed_mean	gross_speed_sd	net_speed_mean	net_speed_sd	sd_turning_mean	Rot	Spi	Ble	Pca	Col	Chi	Tet	Other
sample_00218	5/17/2016	218	218bA	Isolated	Blue	A	7.5	mixture	29.744	0.864651163	39783.01716	1156.483057	34.40020497	31.99556179	20.05553474	12.02204069	143.4721344	53.20377522	68.94426667	74.37857974	0.610133333	0.110232558	0.032790698	0.087209302	0	0	0.468837209	0.165581395	0
sample_00219	5/17/2016	219	219bA	Isolated	Blue	A	7.5	mixture	40.784	1.185581395	47188.94274	1371.771591	38.42453941	28.6460813	22.7180259	8.94499501	137.6781847	79.5175719	60.66307018	69.7354002	0.753421053	0.148837209	0.010465116	0.052093023	0.057906977	0	0.887674419	0.025348837	0.003255814
sample_00220	5/17/2016	220	220bA	Isolated	Blue	A	7.5	mixture	69.288	2.014186047	68210.7804	1982.871523	37.43023883	29.99789033	21.58913224	8.532461592	136.8483645	57.94947583	58.22215686	67.36222303	0.721176471	0.10255814	0.085813953	0.065348837	0	0.080697674	1.450232558	0.215116279	0.014418605
sample_00221	5/17/2016	221	221bA	Isolated	Blue	A	7.5	mixture	40.232	1.169534884	37170.42696	1080.535667	34.38093005	30.73715325	18.5850634	10.80310767	140.9430341	58.69420255	47.73446602	65.20781581	0.649417476	0.144883721	0.042325581	0.023255814	0	0.103255814	0.838139535	0.00744186	0.010232558
sample_00222	5/17/2016	222	222bA	Isolated	Blue	A	7.5	mixture	42.776	1.243488372	35955.19854	1045.20926	33.24389796	30.6888939	19.75564057	11.11619754	173.159226	165.4677914	69.85193548	178.1101056	0.488387097	0	0.079302326	0	0.04372093	0.029302326	1.048372093	0.035581395	0.007209302
sample_00223	5/17/2016	223	223bA	Isolated	Blue	A	7.5	mixture	49.408	1.43627907	75596.23566	2197.56499	46.43758227	43.08898506	24.2562083	14.37095563	185.0861162	131.0933685	83.98642857	147.7106727	0.515918367	0.159767442	0.156744186	0.024883721	0.085348837	0.041860465	0.958372093	0	0.009302326
sample_00224	5/17/2016	224	224bA	Isolated	Blue	A	13	mixture	30.288	0.880465116	62377.3953	1813.296375	53.85783295	47.96913887	26.20402384	16.57075283	230.4044084	192.5888816	134.4665789	189.0113941	0.586447368	0.036976744	0.046046512	0.060930233	0.17744186	0.041395349	0.514651163	0.003023256	0
sample_00225	5/17/2016	225	225bA	Isolated	Blue	A	7.5	mixture	16.224	0.471627907	49305.78378	1433.307668	64.9777074	65.09241923	27.35771674	16.33530454	204.8999166	137.3675161	130.7265957	143.9245271	0.659361702	0.110465116	0.058139535	0.042325581	0.060930233	0.003488372	0.177674419	0.011627907	0.006976744
sample_00226	5/17/2016	226	226bA	Isolated	Blue	A	7.5	mixture	67.136	1.951627907	86784.18408	2522.796049	40.45147496	36.35389102	22.635718	14.29815146	162.9867306	94.0194374	52.235	99.41939547	0.560597015	0.085581395	0.039069767	0.20627907	0.045348837	0.054883721	1.513255814	0.007209302	0
sample_00227	5/17/2016	227	227bA	Isolated	Blue	A	13	mixture	45.112	1.311395349	67033.60578	1948.651331	48.17362428	43.54058179	24.98593946	15.33884914	186.1591741	138.259363	89.50100917	154.6602692	0.543761468	0.202093023	0.089302326	0.012325581	0.085813953	0.047209302	0.874651163	0	0
sample_00228	5/17/2016	228	228bA	Isolated	Blue	A	7.5	mixture	39.288	1.142093023	34500.62484	1002.925141	35.14637288	26.89348802	19.53363693	9.36470151	139.6963031	63.01445323	47.71141304	67.99769145	0.651304348	0.121860465	0.094883721	0	0.029069767	0	0.887906977	0	0.008372093
sample_00229	5/17/2016	229	229bA	Isolated	Blue	A	7.5	mixture	35.712	1.038139535	31885.54146	926.905275	43.09136148	39.21374271	21.58751064	14.67317568	199.4243292	129.0302879	79.05369863	135.6065124	0.587260274	0.010465116	0.023488372	0.03744186	0.103255814	0	0.863488372	0	0
sample_00230	5/17/2016	230	230bA	Isolated	Blue	A	22.5	mixture	22.824	0.663488372	32208.21144	936.2852163	44.85288395	40.85599458	22.90630135	13.5871812	200.1268645	150.2216003	93.2104878	165.0144377	0.594634146	0.112790698	0.005348837	0	0.094418605	0.00744186	0.443488372	0	0
sample_00231	5/17/2016	231	231bA	Isolated	Blue	A	7.5	mixture	53.272	1.548604651	58027.4523	1686.844544	35.81225178	36.82025237	20.67577823	8.960792763	139.4230059	41.02555756	37.87760331	50.91067111	0.612066116	0.163255814	0.061860465	0.058139535	0	0	1.232093023	0.033255814	0
sample_00232	5/17/2016	232	232bA	Isolated	Blue	A	7.5	mixture	32.424	0.94255814	33417.92862	971.4514134	36.73919275	31.88642977	20.61821935	11.13552927	154.0693192	96.06056234	57.91242857	107.4321047	0.631857143	0.124418605	0.028604651	0.058139535	0	0.031860465	0.692093023	0.004186047	0.003255814
sample_00233	5/17/2016	233	233bA	Isolated	Blue	A	13	mixture	38.336	1.114418605	54686.72232	1589.7303	45.61427877	43.26106044	23.15951472	15.45343524	192.6894081	124.3442383	95.476	128.0910211	0.551058824	0.125581395	0	0.096976744	0.098604651	0.019302326	0.701162791	0.06627907	0.006511628
sample_00234	5/17/2016	234	234bA	Isolated	Blue	A	13	mixture	29.448	0.856046512	47324.09934	1375.700562	44.41903886	40.03414776	23.5661929	14.65674853	188.5920469	187.4340466	100.2628358	196.672276	0.643731343	0.196976744	0.021162791	0	0.03744186	0.029069767	0.535813953	0	0.035581395
sample_00235	5/17/2016	235	235bA	Isolated	Blue	A	7.5	mixture	60.288	1.75255814	48355.2261	1405.675177	30.03154101	18.29748261	20.11711871	8.958337419	137.8297635	61.37505361	36.42806452	65.97897418	0.590403226	0.109767442	0.058139535	0	0.05372093	0	1.472790698	0.058139535	0
sample_00236	5/17/2016	236	236bA	Isolated	Blue	A	7.5	mixture	34.696	1.008604651	46464.87078	1350.722988	35.55170576	35.64495135	20.01269502	11.3521678	139.8970378	45.98511944	48.5289011	64.02084732	0.589120879	0.041162791	0.09	0.058139535	0	0	0.806976744	0.012325581	0
sample_00237	5/17/2016	237	237bA	Isolated	Blue	A	22.5	mixture	17.064	0.496046512	31303.8432	909.9954419	48.2629637	44.89929391	22.76426886	14.91579696	202.8360552	186.7927171	119.4483333	204.9138647	0.559444444	0.086976744	0.062093023	0.014418605	0.04627907	0	0.281162791	0	0.005116279
sample_00238	5/17/2016	238	238bA	Isolated	Blue	A	7.5	mixture	37.24	1.08255814	44352.75366	1289.324234	46.76831337	57.91924145	20.59304563	11.43909094	160.0014028	77.89124666	52.86488636	75.99864745	0.62875	0.041395349	0.074418605	0.056046512	0.05744186	0	0.850697674	0	0.00255814
sample_00239	5/17/2016	239	239bA	Isolated	Blue	A	7.5	mixture	24.184	0.703023256	29351.02716	853.2275337	42.26060583	33.76546137	23.56373044	13.03493165	179.4439672	122.6412281	75.0612069	131.1397131	0.608793103	0.17744186	0	0	0.052093023	0	0.46627907	0.007209302	0
sample_00240	5/17/2016	240	240bA	Isolated	Blue	A	22.5	mixture	16.984	0.49372093	35132.44914	1021.292126	53.79782309	40.75758106	25.29237774	14.79517237	193.2144629	216.5319504	115.2166667	230.3451609	0.591282051	0.195581395	0.028837209	0.029069767	0.039069767	0	0.186046512	0	0.015116279
sample_00241	5/17/2016	241	241bA	Isolated	Blue	A	7.5	mixture	41.984	1.220465116	48447.0801	1408.345352	36.70441957	30.51749155	20.65227847	11.69490199	143.2503753	69.39648792	46.69137615	66.71212748	0.633486239	0.219302326	0.012790698	0.063488372	0.050697674	0	0.86	0.014186047	0
sample_00242	5/17/2016	242	242bA	Isolated	Blue	A	13	mixture	27.736	0.80627907	51947.76726	1510.109513	43.64395661	42.92237035	22.52810298	16.12738501	170.7736096	119.6447588	85.15175676	123.351647	0.593648649	0.156046512	0.034883721	0.085116279	0.053953488	0	0.455116279	0.021162791	0
sample_00243	5/17/2016	243	243bA	Isolated	Blue	A	13	mixture	36.392	1.057906977	69271.16922	2013.69678	47.5281459	35.87407105	24.71083561	13.78020006	156.4749318	96.44600052	82.42686047	95.38371888	0.637209302	0.430465116	0.032093023	0.051395349	0.050232558	0.058139535	0.365813953	0.06255814	0.007209302
sample_00244	5/17/2016	244	244bA	Isolated	Blue	A	45	mixture	38.032	1.105581395	115163.9208	3347.788395	78.7596489	42.54451571	35.00004148	13.41683835	185.0139675	104.8520482	114.6748193	116.6016596	0.613855422	0.681627907	0.066744186	0.15627907	0.04372093	0.015348837	0.101162791	0.034418605	0.00627907
sample_00245	5/17/2016	245	245bA	Isolated	Blue	A	7.5	mixture	31.272	0.909069767	28095.77664	816.737693	31.05038536	17.38677688	20.92796048	8.523141246	129.5498993	29.03408529	40.53588235	40.29764619	0.668705882	0.093953488	0.032325581	0.029069767	0	0.025581395	0.687906977	0.031860465	0.008372093
sample_00246	5/17/2016	246	246bA	Isolated	Blue	A	22.5	mixture	14.272	0.414883721	31849.84962	925.8677215	60.84115358	42.66400816	28.72448938	15.30888086	181.9783381	122.2785376	106.9865714	122.6002245	0.761142857	0.213953488	0.00255814	0.04	0.027906977	0.011860465	0.118604651	0	0
sample_00247	5/17/2016	247	247bA	Isolated	Blue	A	7.5	mixture	36.032	1.04744186	42969.16998	1249.103778	37.01831317	34.01043043	22.02676177	13.2355054	165.2729602	132.0710342	58.8045	152.3130641	0.532	0.096744186	0.066976744	0.067674419	0.009534884	0	0.806511628	0	0
sample_00248	5/17/2016	248	248bA	Isolated	Blue	A	7.5	mixture	26.456	0.769069767	30976.31808	900.4743628	35.34290655	28.64640464	21.37269932	12.8847671	150.7573852	52.45944244	46.57426471	49.97803793	0.590882353	0.026511628	0.007674419	0.128372093	0	0.011162791	0.591860465	0.003488372	0
sample_00249	5/17/2016	249	249bA	Isolated	Blue	A	7.5	mixture	42.784	1.24372093	72895.9905	2119.069491	49.89382996	43.02770071	26.88688732	16.42112079	208.0084238	162.708097	104.4474444	175.0289235	0.542444444	0.132325581	0.093023256	0.093953488	0.085813953	0	0.752093023	0.062093023	0.024418605
sample_00250	5/17/2016	250	250bA	Isolated	Blue	A	7.5	mixture	28.184	0.819302326	49546.7037	1440.311154	50.75476435	56.63852455	23.23576264	12.22847892	163.3023385	87.27962042	65.68623188	100.6534985	0.614492754	0.201627907	0.044883721	0.058139535	0.005348837	0.058139535	0.444651163	0.006511628	0
sample_00251	5/17/2016	251	251bA	Isolated	Blue	A	45	mixture	41.8	1.215116279	124559.6665	3620.920537	78.58040732	36.90765719	36.0082211	13.30768135	195.206297	115.2059759	121.4770652	119.731525	0.638695652	0.649534884	0.032093023	0.300697674	0.086046512	0.007674419	0.133953488	0.005116279	0
sample_00252	5/17/2016	252	252bA	Isolated	Blue	A	45	mixture	33.952	0.986976744	112513.2768	3270.734791	82.15812522	46.16661197	36.47796096	15.06571385	215.5460626	131.9187505	148.2004412	137.549211	0.497794118	0.510930233	0.03372093	0.142790698	0.089534884	0.04	0.17	0	0
sample_00253	5/17/2016	253	253bB	Isolated	Blue	B	7.5	mixture	17.896	0.520232558	40453.94502	1175.986774	46.54012731	47.29203999	24.57518379	16.45639033	163.5735749	108.2840964	102.1797674	96.5581372	0.59744186	0.103488372	0.026511628	0.08744186	0.042093023	0.029069767	0.216046512	0.012325581	0.003255814
sample_00254	5/17/2016	254	254bB	Isolated	Blue	B	7.5	mixture	15.832	0.460232558	33365.70306	969.9332285	53.2579636	45.07150187	27.66730231	16.51880443	202.4597527	162.585053	97.59581395	166.5301951	0.503023256	0.092790698	0.029069767	0.041860465	0.029534884	0	0.250232558	0.004418605	0.012325581
sample_00255	5/17/2016	255	255bB	Isolated	Blue	B	7.5	mixture	27.464	0.798372093	68188.86666	1982.234496	60.38382366	47.46941424	30.35541709	18.27219244	198.662237	123.7578525	102.6801515	139.7976709	0.478333333	0.165581395	0.058139535	0.114418605	0.079767442	0	0.372093023	0.008372093	0
sample_00256	5/17/2016	256	256bB	Isolated	Blue	B	7.5	mixture	29.528	0.858372093	71390.37222	2075.301518	62.84606497	49.50338702	28.70283819	17.06689964	181.0553202	107.794917	102.8331579	116.4106208	0.508815789	0.158837209	0.116976744	0.131162791	0.04744186	0.025581395	0.316511628	0.05372093	0.008139535
sample_00257	5/17/2016	257	257bB	Isolated	Blue	B	7.5	mixture	33.784	0.982093023	35809.01946	1040.959868	34.60980997	27.27733059	20.91889796	8.970228823	143.8086354	50.52158515	56.79285714	56.87651669	0.528928571	0.066046512	0.038604651	0.029069767	0	0.072790698	0.576046512	0.199534884	0
sample_00258	5/17/2016	258	258bB	Isolated	Blue	B	7.5	mixture	27.992	0.81372093	76751.2341	2231.140526	67.72826026	45.1415153	32.68661511	17.11528326	236.1789476	164.1527058	149.8920548	165.7990167	0.619452055	0.218604651	0.011860465	0.106976744	0.173953488	0.013255814	0.273488372	0.015581395	0
sample_00259	5/17/2016	259	259bB	Isolated	Blue	B	7.5	mixture	20.128	0.585116279	21019.34448	611.0274558	38.36277868	37.28448024	20.11915048	7.771507522	152.8842835	80.76534235	61.21319149	92.63551348	0.503829787	0.013023256	0.062093023	0	0.005581395	0.029069767	0.412093023	0.063255814	0
sample_00260	5/17/2016	260	260bB	Isolated	Blue	B	13	mixture	17.544	0.51	28533.52656	829.4629814	46.66442335	41.3211002	23.10911834	13.13432549	157.1767153	117.7455401	75.67409091	117.7569789	0.691363636	0.131627907	0.045581395	0.029069767	0.016976744	0	0.210465116	0.067209302	0.009069767
sample_00261	5/17/2016	261	261bB	Isolated	Blue	B	7.5	mixture	34.76	1.010465116	33327.64926	968.8270134	36.97948174	30.48754663	21.73932124	10.4110142	157.9339158	89.74504777	77.51036585	97.45519523	0.618780488	0.061395349	0.007674419	0.071395349	0.022325581	0	0.74627907	0.101395349	0
sample_00262	5/17/2016	262	262bB	Isolated	Blue	B	13	mixture	23.896	0.694651163	38541.2823	1120.386113	45.72106467	44.56728673	24.36516929	17.11038872	206.419457	139.6058505	96.719	161.7605784	0.5032	0.025581395	0.061860465	0.026511628	0.040930233	0.029069767	0.510697674	0	0
sample_00263	5/17/2016	263	263bB	Isolated	Blue	B	7.5	mixture	42.112	1.224186047	70862.86782	2059.967088	46.92622117	31.07750055	25.61150456	12.60392643	152.008547	56.55124871	72.08743119	66.7668921	0.612477064	0.179069767	0.119767442	0.141627907	0.052790698	0	0.55627907	0.11627907	0.058372093
sample_00264	5/17/2016	264	264bB	Isolated	Blue	B	13	mixture	16.56	0.481395349	38527.89786	1119.997031	58.5505336	55.47298002	26.01282673	17.26042648	190.7463503	148.4253834	102.7507895	147.559083	0.593947368	0.06	0.125116279	0.015348837	0.024186047	0.020930233	0.23255814	0	0.003255814
sample_00265	5/17/2016	265	265bB	Isolated	Blue	B	7.5	mixture	37.888	1.101395349	34600.87692	1005.839445	34.36040936	22.38414462	21.97960467	10.05369713	148.7979037	61.61311645	80.34678161	85.68882033	0.464712644	0.069069767	0.010697674	0.058604651	0	0.058837209	0.688604651	0.209069767	0.006511628
sample_00266	5/17/2016	266	266bB	Isolated	Blue	B	13	mixture	14.392	0.418372093	14737.05576	428.4027837	35.62291875	35.02140087	20.36032578	14.24487934	182.4992496	126.9962833	67.37186047	119.347217	0.632093023	0.005116279	0.003023256	0.018372093	0.037674419	0	0.335581395	0.018604651	0
sample_00267	5/17/2016	267	267bB	Isolated	Blue	B	13	mixture	55.008	1.599069767	89856.70038	2612.113383	46.54335493	43.22909541	22.92246501	13.92783085	171.5890727	102.8818309	76.19495868	116.8561077	0.510991736	0.166744186	0.239767442	0.068372093	0.021860465	0.027674419	1.041627907	0.013953488	0.019069767
sample_00268	5/17/2016	268	268bB	Isolated	Blue	B	13	mixture	24.28	0.705813953	38354.42502	1114.954216	50.83281753	41.37062981	24.2360835	13.12456673	168.8107411	115.9626743	76.91732143	103.9465776	0.53625	0.137674419	0.08	0	0.058604651	0	0.406744186	0.022790698	0
sample_00269	5/17/2016	269	269bB	Isolated	Blue	B	7.5	mixture	17.416	0.50627907	27925.84674	811.7978703	45.36732703	39.99871705	23.69132411	11.67187041	150.916366	70.56989525	86.63333333	92.91957435	0.430512821	0.139069767	0.018837209	0.029069767	0	0.039767442	0.17627907	0.103255814	0
sample_00270	5/17/2016	270	270bB	Isolated	Blue	B	13	mixture	21.144	0.614651163	34930.89522	1015.433001	56.70884224	46.17353618	27.31812757	15.57246419	237.5352603	201.0562284	137.1538636	223.8594371	0.562045455	0.144883721	0.038139535	0.027674419	0.051627907	0	0.352325581	0	0
sample_00271	5/17/2016	271	271bB	Isolated	Blue	B	7.5	mixture	27.616	0.802790698	22977.80298	667.959389	34.378332	22.33495426	21.06014507	8.90799536	137.6226286	51.31860263	46.54220588	63.64603006	0.575882353	0.083488372	0.009302326	0.030697674	0	0.056511628	0.516976744	0.075348837	0.030465116
sample_00272	5/17/2016	272	272bB	Isolated	Blue	B	13	mixture	29.48	0.856976744	50802.87276	1476.827697	45.08522261	40.37621016	23.52245151	13.04241344	164.063193	105.6557203	79.26433333	129.573929	0.51	0.126976744	0.029069767	0.112325581	0.014186047	0.048604651	0.460465116	0.023953488	0.041395349
sample_00273	5/17/2016	273	273bB	Isolated	Blue	B	22.5	mixture	16.568	0.481627907	34837.72902	1012.724681	53.13062576	29.89367058	29.53268928	13.64163653	154.2814071	64.07907809	67.02918919	81.19942112	0.685675676	0.185581395	0	0.11627907	0	0.029069767	0.150697674	0	0
sample_00274	5/17/2016	274	274bB	Isolated	Blue	B	22.5	mixture	26.448	0.768837209	62910.1485	1828.783387	54.86974631	49.25142814	26.95269535	18.35460122	232.1695715	209.9113511	136.0166667	220.0177161	0.484848485	0.19	0.01255814	0.075581395	0.116744186	0.029069767	0.313488372	0.027674419	0.00372093
sample_00275	5/17/2016	275	275bB	Isolated	Blue	B	22.5	mixture	19.376	0.563255814	48177.29178	1400.502668	58.08805606	47.16491084	28.52653041	17.06746528	196.2953813	148.2037625	117.7436538	155.2948326	0.663846154	0.16372093	0.031860465	0.038139535	0.073953488	0.06627907	0.189302326	0	0
sample_00276	5/17/2016	276	276bB	Isolated	Blue	B	7.5	mixture	42.16	1.225581395	40837.6323	1187.140474	34.31757915	18.18842084	22.10528992	8.488370842	130.1300039	36.16597532	59.63027523	51.22618765	0.672568807	0.170465116	0.005116279	0.029069767	0	0.029069767	0.771162791	0.215348837	0.005348837
sample_00277	5/17/2016	277	277bB	Isolated	Blue	B	7.5	mixture	24.176	0.702790698	32941.99368	957.6160953	38.3235266	29.076008	22.30799906	10.15101104	134.9432768	61.29835229	56.37417722	61.0599057	0.659493671	0.034418605	0.023953488	0.058139535	0.033255814	0.027906977	0.46744186	0.053023256	0.004651163
sample_00278	5/17/2016	278	278bB	Isolated	Blue	B	7.5	mixture	24.136	0.701627907	43717.64886	1270.861885	42.07690797	35.07680088	23.43552469	14.05350565	162.3944967	76.90855049	77.27135593	90.49271318	0.608135593	0.05	0.068139535	0.119534884	0.021395349	0.05744186	0.343488372	0.041627907	0
sample_00279	5/17/2016	279	279bB	Isolated	Blue	B	7.5	mixture	17.744	0.515813953	32985.95238	958.8939645	49.27569464	37.15772083	25.23397181	14.3894356	171.7614496	140.7742311	92.55350877	155.2919961	0.58245614	0.131860465	0.032790698	0.06744186	0.024883721	0	0.231860465	0.014186047	0.012790698
sample_00280	5/17/2016	280	280bB	Isolated	Blue	B	13	mixture	18.592	0.540465116	37883.8701	1101.275294	46.85575276	37.39550965	25.95793254	17.33226254	154.9368652	75.80349989	69.015	87.32563673	0.506666667	0.129767442	0.032790698	0.098837209	0.015116279	0	0.252790698	0.005348837	0.005813953
sample_00281	5/17/2016	281	281bB	Isolated	Blue	B	45	mixture	23.8	0.691860465	61008.63948	1773.506962	65.80470616	41.65707961	31.48092478	15.331666	200.1897648	159.5410332	122.2125862	166.057182	0.690344828	0.314186047	0.032790698	0.092790698	0.100465116	0	0.151627907	0	0
sample_00282	5/17/2016	282	282bB	Isolated	Blue	B	22.5	mixture	14.12	0.410465116	40154.6322	1167.28582	65.05881876	47.28905401	30.53289738	18.22816429	190.7701139	121.3360926	112.0602564	113.074375	0.606410256	0.169069767	0.004651163	0.079069767	0.042790698	0	0.110930233	0.003953488	0
sample_00283	5/17/2016	283	283bB	Isolated	Blue	B	7.5	mixture	22.704	0.66	34763.58972	1010.569469	43.55003094	41.98304061	23.38593323	15.40443256	180.4937388	154.5541056	96.35915254	157.9027872	0.578644068	0.058604651	0.004651163	0.029069767	0.084186047	0.013953488	0.440930233	0.028604651	0
sample_00284	5/17/2016	284	284bB	Isolated	Blue	B	13	mixture	11.072	0.321860465	26058.71736	757.5208535	58.39892373	41.39044289	29.0293418	15.24456265	170.9890262	111.7019073	92.88433333	99.30846499	0.592666667	0.149069767	0.031162791	0.015813953	0.010465116	0	0.092093023	0.019767442	0.003488372
sample_00285	5/17/2016	285	285bB	Isolated	Blue	B	13	mixture	14.48	0.420930233	45957.1806	1335.964552	76.19968898	53.47372436	35.30117978	20.61361149	251.6785297	181.9791865	169.2026471	190.0551863	0.496470588	0.078604651	0.047674419	0.095116279	0.06	0	0.139534884	0	0
sample_00286	5/17/2016	286	286bB	Isolated	Blue	B	7.5	mixture	28.272	0.821860465	46503.58068	1351.848276	40.24762421	30.40335157	22.62933326	11.18370091	156.03978	96.28975962	73.85988095	107.5078868	0.556904762	0.129767442	0	0.136046512	0.006511628	0.045348837	0.469302326	0.024651163	0.010232558
sample_00287	5/17/2016	287	287bB	Isolated	Blue	B	7.5	mixture	16.912	0.491627907	29836.93482	867.3527564	57.2033182	42.29949673	27.84062085	14.70462969	199.8487937	182.4159184	105.2525641	202.97578	0.508974359	0.085813953	0.028372093	0.054651163	0.041162791	0	0.278139535	0	0.003488372
sample_00288	5/17/2016	288	288bB	Isolated	Blue	B	45	mixture	25.992	0.755581395	99486.14886	2892.039211	103.091314	30.1496645	43.93426341	11.54555903	235.5643911	149.927535	183.4960465	147.3462383	0.446511628	0.332790698	0.045348837	0.30255814	0.052325581	0	0.02255814	0	0
sample_00289	5/17/2016	289	289bC	Isolated	Blue	C	7.5	mixture	57.328	1.666511628	59829.36534	1739.225737	40.25147793	28.69728643	24.53529044	9.87233435	152.9659505	83.86772989	69.94115152	98.18179446	0.596242424	0.075116279	0.018604651	0.02372093	0.075348837	0.043488372	1.07627907	0.353953488	0
sample_00290	5/17/2016	290	290bC	Isolated	Blue	C	7.5	mixture	27.28	0.793023256	38527.63542	1119.989402	40.78044803	20.61173836	26.5691559	10.78651158	132.7798226	33.6680185	68.89220339	46.81368861	0.728305085	0.077674419	0	0.145116279	0	0.004418605	0.468139535	0.097674419	0
sample_00291	5/17/2016	291	291bC	Isolated	Blue	C	7.5	mixture	55.2	1.604651163	88048.09512	2559.537649	44.62480009	32.60870044	26.58507313	9.887443326	152.5209252	71.96760123	83.79714286	87.38105107	0.62605042	0.184883721	0.058139535	0.13	0.061395349	0.051860465	0.863953488	0.251395349	0.003023256
sample_00292	5/17/2016	292	292bC	Isolated	Blue	C	7.5	mixture	35.464	1.030930233	98012.41704	2849.19817	55.57290105	54.44448353	27.24509316	13.10901318	143.6969527	64.33417709	87.53593023	80.25377401	0.649302326	0.098604651	0.173488372	0.139767442	0.021395349	0.048139535	0.466046512	0.083488372	0
sample_00293	5/17/2016	293	293bC	Isolated	Blue	C	7.5	mixture	88.952	2.585813953	83145.84714	2417.03044	37.42890198	18.60849502	24.82738863	6.489539375	151.8179984	60.65312721	86.86045	78.46925754	0.59665	0.130930233	0.052325581	0	0.058604651	0.111627907	1.783255814	0.442790698	0.00627907
sample_00294	5/17/2016	294	294bC	Isolated	Blue	C	7.5	mixture	86.472	2.51372093	70433.51598	2047.48593	35.90796522	20.38079255	24.20211058	7.004564594	153.9133268	74.24367297	101.3953086	89.21881241	0.573641975	0.030930233	0.031627907	0.010232558	0.020697674	0.183953488	1.543255814	0.688604651	0.004418605
sample_00295	5/17/2016	295	295bC	Isolated	Blue	C	7.5	mixture	67.6	1.965116279	106099.6369	3084.291769	44.77724152	34.84246865	25.72527601	8.874585842	139.4596365	56.00753154	68.5629878	72.38017086	0.601280488	0.202093023	0.173953488	0.114186047	0	0.096046512	1.110232558	0.22744186	0.041162791
sample_00296	5/17/2016	296	296bC	Isolated	Blue	C	13	mixture	47.056	1.367906977	42640.33266	1239.544554	35.78182057	20.40642262	22.61490296	7.955088361	145.6600308	38.9188973	62.06084906	57.92135928	0.678207547	0.142093023	0.009069767	0.058139535	0.010930233	0	0.935348837	0.203023256	0.009302326
sample_00297	5/17/2016	297	297bC	Isolated	Blue	C	7.5	mixture	56.064	1.629767442	78603.92928	2284.997944	43.80270341	32.82150933	25.10592846	10.07937786	141.0060149	59.93479007	73.31479167	76.02509449	0.642430556	0.140697674	0.128139535	0.084186047	0.020930233	0.068372093	0.95627907	0.231162791	0
sample_00298	5/17/2016	298	298bC	Isolated	Blue	C	13	mixture	46.456	1.350465116	56126.33694	1631.579562	38.9597403	32.11769366	22.59211047	11.23453694	176.0375381	94.10462535	72.25942857	115.6099961	0.454952381	0.05	0	0.11627907	0.049069767	0.029302326	1.088372093	0.01744186	0
sample_00299	5/17/2016	299	299bC	Isolated	Blue	C	7.5	mixture	61.408	1.785116279	53599.30218	1558.119249	40.21365771	27.78938007	24.97599638	8.208949874	158.2921803	62.45703555	109.4146602	76.08311111	0.513009709	0.054883721	0.064418605	0.056744186	0.029069767	0.086976744	0.95372093	0.539302326	0
sample_00300	5/17/2016	300	300bC	Isolated	Blue	C	13	mixture	33.248	0.966511628	60047.32176	1745.561679	45.9839493	44.67792136	23.48151278	15.50039264	192.1515035	116.3724001	83.60147727	123.6130623	0.521477273	0.089534884	0.056744186	0.07372093	0.067906977	0	0.644186047	0.031627907	0.002790698
sample_00301	5/17/2016	301	301bC	Isolated	Blue	C	7.5	mixture	58.912	1.71255814	74705.25186	2171.664298	40.71022427	28.62028547	25.22926567	9.452108508	143.2148639	71.79396804	70.65617021	85.63043661	0.676028369	0.098139535	0.116744186	0.038604651	0.013023256	0.010697674	1.149302326	0.273023256	0.013023256
sample_00302	5/17/2016	302	302bC	Isolated	Blue	C	7.5	mixture	73.28	2.130232558	78654.84264	2286.477984	38.77489607	23.56815888	25.37594009	8.277365954	158.4619346	84.21497167	99.46767123	102.1248879	0.550547945	0.126046512	0.076511628	0.026976744	0.045581395	0.019534884	1.304883721	0.52744186	0.003255814
sample_00303	5/17/2016	303	303bC	Isolated	Blue	C	13	mixture	41.328	1.201395349	72104.34024	2096.056402	46.6655678	40.20090613	25.32724454	14.25259445	171.0743301	107.7611458	88.21364486	118.8770465	0.629906542	0.092093023	0.039767442	0.092790698	0.10255814	0.029069767	0.791395349	0.041627907	0.012093023
sample_00304	5/17/2016	304	304bC	Isolated	Blue	C	7.5	mixture	67.32	1.956976744	64012.65894	1860.833109	38.00172247	21.98448368	24.84191406	7.141934929	155.372819	56.50205343	91.47659091	76.84547568	0.56030303	0.099069767	0.021860465	0.029069767	0.008837209	0.191395349	1.142093023	0.37744186	0.087209302
sample_00305	5/17/2016	305	305bC	Isolated	Blue	C	13	mixture	30.984	0.900697674	34642.99854	1007.063911	36.25365748	27.78202534	20.21144541	11.04180669	162.1237777	77.73670952	51.74105263	68.1756665	0.612236842	0.144651163	0.058372093	0.029069767	0.012790698	0	0.649767442	0.006046512	0
sample_00306	5/17/2016	306	306bC	Isolated	Blue	C	13	mixture	28.68	0.83372093	39367.9683	1144.417683	42.27745645	40.4763583	21.72576275	11.48495706	170.1464541	102.8891296	64.29217391	119.5619745	0.540289855	0.042790698	0.075348837	0.056511628	0.046976744	0	0.566511628	0.045581395	0
